x,y,h,w,c_x,c_y,class
290.33902,13.019686,451.00418,138.94913,359,238,3
289.68707,14.113841,448.92517,138.33276,358,238,3
289.0914,14.500694,447.53854,139.09863,358,238,3
291.44604,14.424419,449.38425,136.7027,359,239,3
289.17615,14.407296,448.61792,138.30652,358,238,3
287.2544,14.092441,450.22916,140.1748,357,239,3
290.21722,15.097489,448.8159,138.74359,359,239,3
288.22626,13.748345,451.07123,140.6485,358,239,3
288.55652,13.826208,452.23248,140.96002,359,239,3
289.14578,14.140277,449.95276,139.25208,358,239,3
288.28976,14.390688,448.26807,139.1181,357,238,3
288.49792,15.532179,449.03235,138.3783,357,240,3
287.54727,13.218212,452.01025,139.1943,357,239,3
288.91595,14.89224,449.1508,138.7136,358,239,3
290.76996,16.045246,448.29813,136.57455,359,240,3
287.40768,16.38053,448.80765,139.22348,357,240,3
288.16016,18.818264,449.08636,139.63464,357,243,3
289.73566,19.87052,446.76035,137.84454,358,243,3
289.16815,19.282536,447.91232,138.96838,358,243,3
290.01727,15.962219,450.38577,138.15045,359,241,3
287.881,17.650423,447.5175,140.23886,358,241,3
289.4023,16.825418,452.36566,138.76474,358,243,3
287.9473,15.914612,451.9716,140.84232,358,241,3
288.8902,14.48606,451.41632,139.37381,358,240,3
289.54272,15.881023,451.0318,139.49579,359,241,3
288.9281,15.807438,449.77542,140.608,359,240,3
291.09424,15.391774,451.0879,139.57721,360,240,3
291.81332,15.003104,452.07205,138.35019,360,241,3
289.96027,14.517589,450.95575,139.99298,359,239,3
290.1497,12.490783,454.33832,140.02533,360,239,3
289.839,12.827582,456.15887,140.98007,360,240,3
290.6217,14.971204,453.86328,139.40393,360,241,3
288.974,14.803548,453.24286,140.83734,359,241,3
289.1943,14.118462,451.81555,140.8483,359,240,3
289.25134,18.535439,447.93753,140.3363,359,242,3
288.766,17.57153,447.46915,141.00882,359,241,3
290.61224,17.037834,449.94354,140.17679,360,242,3
287.87402,19.3186,445.91406,143.24896,359,242,3
285.59973,18.458662,446.48947,145.1713,358,241,3
286.0813,18.066187,447.5002,145.65369,358,241,3
288.29837,17.459549,447.23425,143.5458,360,241,3
287.11798,16.782703,449.14008,144.27457,359,241,3
290.786,18.848804,444.53046,141.72531,361,241,3
287.2677,17.838177,448.17905,145.03796,359,241,3
290.2915,16.60027,450.28452,142.87207,361,241,3
290.92572,17.101952,450.41437,142.73956,362,242,3
289.43646,17.956108,450.35742,142.4524,360,243,3
291.7891,16.308489,450.20038,140.5073,362,241,3
289.70367,13.728147,452.33496,142.09784,360,239,3
289.31473,16.36023,451.6981,141.51907,360,242,3
290.45953,15.609541,452.12244,141.02155,360,241,3
291.56033,16.222729,452.144,140.57864,361,242,3
290.30603,16.15551,452.79218,140.02402,360,242,3
287.3463,14.538102,453.25275,142.57056,358,241,3
286.6551,17.355309,450.23038,143.49716,358,242,3
285.94037,15.915613,452.0561,144.00464,357,241,3
287.2582,14.40661,452.519,143.53409,359,240,3
287.88632,15.737557,451.16467,142.92487,359,241,3
289.60022,15.89005,452.38553,142.41846,360,242,3
285.82397,15.497417,453.40222,144.69757,358,242,3
287.96768,16.992474,450.35443,144.35165,360,242,3
289.2535,15.81861,450.7378,141.84485,360,241,3
290.36993,18.000183,449.996,141.39719,361,242,3
287.9638,18.426876,448.8208,143.19257,359,242,3
289.59253,17.686256,449.27698,142.0983,360,242,3
288.8023,17.409939,451.45483,143.65988,360,243,3
287.664,18.636719,451.26828,145.76465,360,244,3
287.99985,14.734325,454.12183,144.19025,360,241,3
288.27448,16.328617,452.8161,144.68051,360,242,3
290.40466,17.028252,449.99753,142.14697,361,242,3
290.47607,15.249882,454.24655,142.96356,361,242,3
291.304,17.366323,452.57043,140.629,361,243,3
290.31827,18.094784,450.9746,142.13187,361,243,3
288.50934,14.6984625,455.22147,144.14325,360,242,3
291.30905,16.8966,452.1182,142.39319,362,242,3
290.4476,15.641098,454.96393,141.15701,361,243,3
290.2046,17.962948,449.726,140.32184,360,242,3
289.50104,16.801743,450.9001,142.21918,360,242,3
291.2048,15.61904,451.05176,139.88037,361,241,3
291.23682,16.425747,452.2336,141.21054,361,242,3
289.5718,15.473757,451.86075,142.62906,360,241,3
290.9881,17.370316,448.8208,140.69815,361,241,3
288.4551,15.24313,451.83524,145.39615,361,241,3
287.6851,14.214349,453.32788,146.1792,360,240,3
287.7397,13.484888,454.55124,144.62592,360,240,3
285.46808,13.154497,456.55566,147.81311,359,241,3
290.5947,16.168026,451.5709,143.57333,362,241,3
290.50156,18.374176,449.1298,143.26859,362,242,3
288.53424,14.832358,452.15427,145.30756,361,240,3
290.33167,17.550945,450.00092,142.70215,361,242,3
287.7099,17.27919,449.47803,145.06348,360,242,3
290.10748,15.581088,450.8279,143.32721,361,240,3
288.98694,18.076187,447.3186,144.46295,361,241,3
289.86456,18.741432,445.15884,144.5055,362,241,3
291.28278,15.911751,449.207,141.47437,362,240,3
289.11237,17.915068,449.56094,142.36746,360,242,3
290.67923,20.660835,445.38596,142.55594,361,243,3
288.62943,18.911963,449.29614,143.41736,360,243,3
289.23862,18.899933,449.88983,142.88617,360,243,3
288.43652,15.995049,451.63794,144.69461,360,241,3
289.4949,19.67278,447.97516,143.17654,361,243,3
289.36243,18.71056,448.65448,144.00342,361,243,3
287.58386,19.164677,446.3101,145.12799,360,242,3
289.05005,20.432281,446.09482,144.07458,361,243,3
287.894,17.352247,449.64554,144.10068,359,242,3
286.68744,20.895638,445.97473,144.67215,359,243,3
287.72467,19.262451,448.4428,144.25293,359,243,3
288.20172,19.967667,445.8922,144.24533,360,242,3
289.4572,21.720642,444.52606,142.75589,360,243,3
288.227,20.968151,444.12616,143.65869,360,243,3
289.6719,22.465912,444.35953,142.50455,360,244,3
286.76935,22.358593,443.93884,145.18927,359,244,3
288.91818,21.31565,446.28098,143.96933,360,244,3
289.14655,26.723356,440.9782,142.7568,360,247,3
288.79703,22.132374,447.08716,143.96088,360,245,3
292.8387,25.004025,443.46555,141.97815,363,246,3
289.82693,24.390007,444.15707,143.38123,361,246,3
289.80206,24.393368,443.45163,142.3671,360,246,3
288.45087,22.997217,445.35748,144.43188,360,245,3
287.2633,25.621948,442.2012,144.13983,359,246,3
287.35193,26.92689,440.48523,143.55511,359,247,3
289.58755,26.405998,440.63824,141.91147,360,246,3
291.0021,28.783508,438.8784,140.04794,361,248,3
289.03012,28.309464,438.89612,141.47037,359,247,3
289.97098,27.579388,439.73795,141.42783,360,247,3
289.12982,27.70224,439.33377,142.78876,360,247,3
291.28638,27.232904,439.32535,142.58176,362,246,3
291.4079,27.832874,439.1009,142.11612,362,247,3
290.43005,27.29722,440.4228,142.41284,361,247,3
290.505,26.747173,440.09647,143.14444,362,246,3
290.17703,27.629929,440.49823,142.84909,361,247,3
286.04926,25.647255,440.2182,146.32315,359,245,3
287.90253,25.382109,441.0449,147.1488,361,245,3
289.20905,28.293257,437.99225,144.01666,361,247,3
288.0551,26.68479,440.3412,144.80515,360,246,3
288.09668,27.180733,438.54318,145.02557,360,246,3
288.4009,25.240303,442.7822,145.16122,360,246,3
288.0501,26.294247,441.18277,145.02979,360,246,3
284.6134,25.730625,441.28143,147.80017,358,246,3
286.45273,26.050072,439.42496,146.53256,359,245,3
288.8004,26.441132,440.4451,145.41174,361,246,3
287.44815,25.869843,440.9646,145.28748,360,246,3
288.87524,27.026638,440.01236,144.07458,360,247,3
285.95535,27.357487,438.96024,146.80954,359,246,3
287.84763,25.934658,439.5774,145.56924,360,245,3
289.48615,25.779003,441.81543,143.7439,361,246,3
290.274,26.34048,440.02823,142.82239,361,246,3
287.54095,26.057796,439.13287,144.10043,359,245,3
290.35065,26.637768,438.57092,142.78632,361,245,3
288.08096,25.277382,439.4135,144.09924,360,244,3
288.68463,25.628857,439.786,144.7135,361,245,3
285.09845,25.047184,442.60538,147.16507,358,246,3
288.46545,23.486637,445.12988,144.2062,360,246,3
284.91238,25.342798,441.91138,146.03354,357,246,3
285.86307,24.617014,443.6525,146.42294,359,246,3
287.05258,24.877697,443.91443,145.84961,359,246,3
285.321,24.003311,443.84454,146.80356,358,245,3
285.2964,26.26113,439.7323,147.9361,359,246,3
286.43134,22.884964,446.09656,147.31058,360,245,3
287.70816,25.375256,443.76044,146.48526,360,247,3
288.26642,27.75012,439.4831,145.50113,361,247,3
289.93652,29.237751,437.396,144.59274,362,247,3
289.02533,24.559608,443.33646,144.56879,361,246,3
281.8498,23.20271,443.94165,149.5618,356,245,3
289.9776,27.755886,440.06277,143.67276,361,247,3
285.87643,24.481659,442.73282,146.2338,358,245,3
288.76285,24.382238,444.0112,145.33551,361,246,3
288.15778,25.782337,443.52762,145.40848,360,247,3
288.18512,26.39301,442.4351,145.39246,360,247,3
288.91943,23.848988,444.77466,145.77606,361,246,3
287.4958,27.542595,440.20065,147.18484,361,247,3
286.09738,25.2294,445.43164,149.8392,361,247,3
284.40607,24.11931,445.57834,150.97089,359,246,3
282.36096,22.190723,449.25583,152.9769,358,246,3
283.91434,22.985115,444.95145,152.50717,360,245,3
286.7229,24.019531,443.87903,149.45688,361,245,3
287.137,24.048286,443.55432,149.35059,361,245,3
288.08032,22.828346,447.02606,149.0946,362,246,3
285.80304,22.884378,445.09674,151.02936,361,245,3
286.27667,21.433182,446.89026,151.3327,361,244,3
283.33484,24.950724,443.14505,152.85706,359,246,3
286.8551,25.968018,440.9355,149.49991,361,246,3
287.19745,25.842918,443.65854,150.42389,362,247,3
284.17148,26.508923,443.23026,153.25314,360,248,3
289.36722,27.05266,442.7109,149.11163,363,248,3
289.47992,27.23721,441.48596,148.74152,363,247,3
290.39517,30.271626,439.2315,148.29416,364,249,3
288.52087,30.732578,439.07623,148.85934,362,250,3
289.09692,30.80738,440.63428,149.05609,363,251,3
289.39468,31.194805,439.23038,150.5812,364,250,3
290.8044,31.767467,440.56604,148.17972,364,252,3
290.98566,31.354952,439.46143,148.12189,365,251,3
290.03513,33.439594,435.832,148.65952,364,251,3
289.0314,27.96873,441.62592,148.03177,363,248,3
290.7918,31.77628,437.41574,146.23853,363,250,3
288.06332,30.282398,440.93625,149.35672,362,250,3
285.44226,28.059969,441.60913,151.07507,360,248,3
290.2422,29.341606,441.78665,145.7139,363,250,3
290.29294,30.0209,439.8399,147.00186,363,249,3
286.95523,29.683743,440.02356,149.28635,361,249,3
287.7103,29.17175,441.3958,147.95746,361,249,3
289.77335,31.511093,439.5244,146.35721,362,251,3
286.07184,29.957514,439.72012,150.33813,361,249,3
287.3163,32.44722,437.727,149.43155,362,251,3
289.66425,31.21878,438.25116,147.07526,363,250,3
285.12646,31.05476,440.42285,150.07019,360,251,3
289.18857,31.090866,436.43677,146.52664,362,249,3
288.0327,30.758759,437.5667,148.116,362,249,3
289.27985,32.92767,437.4109,146.58783,362,251,3
289.5042,32.2554,438.08087,145.74048,362,251,3
288.64227,32.006866,436.18704,144.93896,361,250,3
289.89404,33.566223,435.3088,145.79266,362,251,3
289.4886,33.173717,435.71173,146.26831,362,251,3
288.72742,33.50099,437.18848,146.98828,362,252,3
287.45554,32.89367,435.05594,147.94672,361,250,3
288.58243,32.15256,436.36267,146.15854,361,250,3
287.9119,33.22164,435.19138,147.58679,361,250,3
286.54944,31.766882,435.9868,148.06177,360,249,3
286.01627,31.580788,436.68713,147.58871,359,249,3
287.23392,32.422672,436.95648,147.94275,361,250,3
287.93338,33.108932,435.21362,145.46533,360,250,3
287.19843,34.523922,433.20276,146.88776,360,251,3
287.29337,33.844902,435.25085,146.44705,360,251,3
288.92352,32.772186,436.78116,146.62079,362,251,3
286.331,31.772877,435.90384,147.30963,359,249,3
289.85165,30.596323,437.66586,144.36697,362,249,3
289.5609,30.826607,439.13556,145.27423,362,250,3
287.08157,29.227324,440.22177,146.54904,360,249,3
287.99863,31.593447,436.89502,146.29001,361,250,3
289.38135,30.706688,439.24878,144.36118,361,250,3
286.117,29.337759,440.87457,148.67606,360,249,3
285.9872,28.813976,439.2702,146.33636,359,248,3
287.96582,30.645603,439.20886,145.13934,360,250,3
285.27005,31.932507,436.45245,147.99515,359,250,3
287.3267,28.315617,442.11432,146.2127,360,249,3
284.88422,29.050926,441.029,147.44852,358,249,3
286.80942,30.666533,437.08563,146.88693,360,249,3
286.95197,29.385124,439.59747,147.74078,360,249,3
288.83533,29.189316,439.77655,145.52988,361,249,3
288.7164,28.4943,440.82803,145.96695,361,248,3
289.34344,30.361217,439.14142,146.18484,362,249,3
286.76343,29.52341,439.72137,146.82446,360,249,3
286.87952,28.171835,439.9438,148.80865,361,248,3
286.7745,29.110321,440.27975,148.07217,360,249,3
288.31104,29.431429,439.26035,147.17664,361,249,3
286.82907,27.885933,441.03595,148.21991,360,248,3
289.08047,29.46938,437.92957,146.2756,362,248,3
287.6205,30.216621,438.4958,145.42725,360,249,3
284.77057,29.771147,437.6302,150.80927,360,248,3
289.25845,29.351078,438.8127,146.22589,362,248,3
286.77432,26.656294,443.95306,146.81467,360,248,3
286.16635,28.875488,440.82358,145.3176,358,249,3
286.81158,27.174355,443.37695,144.9591,359,248,3
287.70682,27.34849,444.57712,144.90067,360,249,3
285.8621,27.995495,442.21582,146.08368,358,249,3
285.53207,26.67791,443.90698,146.76422,358,248,3
286.66223,23.428087,448.48346,145.06308,359,247,3
288.50208,29.708763,442.65894,144.24863,360,251,3
288.20154,30.143366,440.89365,144.91354,360,250,3
289.35657,29.380388,439.7731,143.99606,361,249,3
286.49048,29.593922,440.0265,146.07086,359,249,3
286.53278,29.16531,439.5811,145.87448,359,248,3
285.19742,29.168186,440.39133,147.12979,358,249,3
286.53946,27.76534,443.14395,145.07608,359,249,3
286.04764,30.43396,439.2742,145.15234,358,250,3
287.2715,28.402733,441.47086,144.20828,359,249,3
285.7109,26.579117,443.5749,145.87234,358,248,3
285.7517,29.206009,441.88025,147.1972,359,250,3
285.8335,28.35012,443.10767,146.4336,359,249,3
285.67935,27.468996,444.79724,147.05203,359,249,3
284.31177,25.27608,444.97174,147.16086,357,247,3
285.65045,27.086277,445.50946,145.94153,358,249,3
285.396,27.850113,442.96655,147.19095,358,249,3
288.00876,31.06742,440.30795,145.29385,360,251,3
286.03937,31.354523,440.5708,146.61429,359,251,3
286.30994,33.189983,439.13504,147.65741,360,252,3
286.98676,34.343906,438.1874,147.42899,360,253,3
287.96945,32.265686,439.48364,145.84479,360,252,3
287.03204,32.98103,438.29297,147.21521,360,252,3
291.6894,32.829937,437.51703,142.86673,363,251,3
288.1223,33.205647,436.43588,147.65918,361,251,3
286.76126,32.260864,436.7228,147.55759,360,250,3
284.63263,29.60741,440.2479,150.65225,359,249,3
286.25568,31.165451,437.3308,147.63171,360,249,3
286.66733,31.250568,437.9838,146.37604,359,250,3
289.25104,32.510334,435.73685,146.41785,362,250,3
287.06805,34.773888,436.3447,148.33017,361,252,3
283.50024,31.163994,440.52542,151.99875,359,251,3
288.42502,32.987053,437.0527,149.11328,362,251,3
286.1557,30.90773,440.78833,150.56769,361,251,3
287.33923,24.328823,447.64417,152.06339,363,248,3
288.95157,24.368706,447.21622,154.6318,366,247,3
287.9056,23.278328,448.47565,156.53284,366,247,3
287.00177,24.39271,446.9216,159.66986,366,247,3
290.266,24.009632,447.11407,160.27264,370,247,3
290.8182,29.630098,445.77243,159.60907,370,252,3
286.03757,28.867992,444.80554,166.13657,369,251,3
286.23886,26.17849,447.83624,166.0939,369,250,3
288.42075,27.752037,447.5145,163.61127,370,251,3
285.35712,28.549604,445.94962,168.38464,369,251,3
289.97394,27.250614,446.48398,163.94165,371,250,3
286.50943,28.987398,446.58383,168.89035,370,252,3
290.55814,25.780293,448.38647,166.35559,373,249,3
293.73306,25.632448,450.67545,161.51895,374,250,3
293.34387,26.880554,448.81946,161.76178,374,251,3
293.25427,26.512714,449.30823,161.33157,373,251,3
294.14978,25.131783,448.45523,162.7331,375,249,3
294.48926,25.72636,449.0841,161.41895,375,250,3
295.04626,25.489296,447.81284,159.78687,374,249,3
294.55634,25.98431,448.76938,160.4786,374,250,3
293.97195,26.23259,448.4759,160.80481,374,250,3
291.52603,28.729248,443.594,162.75742,372,250,3
291.78162,27.933155,446.27997,163.4693,373,251,3
291.77618,26.045765,446.33356,162.58105,373,249,3
290.02216,26.758347,446.43097,162.93427,371,249,3
292.42194,26.925259,446.95627,160.42743,372,250,3
291.86658,21.216473,450.87836,159.3439,371,246,3
291.39,25.91423,445.8819,160.05768,371,248,3
292.95517,24.374542,449.16708,158.76068,372,248,3
289.05167,25.677666,448.10315,163.9443,371,249,3
285.90762,24.812206,449.91214,166.6052,369,249,3
292.2658,26.08648,449.3986,158.46704,371,250,3
289.34467,27.478266,447.0484,160.50699,369,251,3
288.81976,26.948963,446.49945,161.38074,369,250,3
289.669,31.24134,440.62238,159.57736,369,251,3
291.04895,31.96136,440.8118,156.79282,369,252,3
290.12555,27.924686,446.72382,154.77759,367,251,3
290.19473,31.968956,440.7019,154.10278,367,252,3
291.78726,32.944607,441.99997,152.13846,367,253,3
291.6827,33.720688,440.30768,151.62384,367,253,3
291.80103,33.391716,441.7836,151.78372,367,254,3
290.72504,32.703094,443.17783,151.9209,366,254,3
289.2088,33.24878,441.5844,152.02539,365,254,3
291.54535,32.971,441.7774,147.53204,365,253,3
285.47684,30.456406,444.9923,153.41583,362,252,3
289.7674,31.030384,443.5071,149.65048,364,252,3
287.79208,29.995064,444.70078,149.83267,362,252,3
286.18533,27.884975,446.94858,151.63297,362,251,3
289.84613,30.735954,442.0646,147.6417,363,251,3
289.3437,30.295414,443.76276,149.81021,364,252,3
290.40195,30.106846,441.29877,147.07529,363,250,3
292.4159,31.534767,441.08948,146.42084,365,252,3
288.65192,31.8326,439.31906,149.9125,363,251,3
290.40454,27.78315,443.47266,148.4508,364,249,3
291.99918,30.299177,440.71182,146.65668,365,250,3
290.84653,29.84107,440.30737,146.82852,364,249,3
292.10132,26.594967,444.6551,146.10712,365,248,3
291.0581,26.097908,446.06866,146.06668,364,249,3
290.77368,22.607689,451.5672,146.73685,364,248,3
292.40323,22.570524,453.5353,143.40219,364,249,3
292.07245,20.489944,454.8222,143.43765,363,247,3
292.8783,29.144196,444.7723,142.10748,363,251,3
295.14706,31.035576,441.89746,141.18887,365,251,3
296.39026,31.691135,439.0526,139.02771,365,251,3
296.75922,33.46344,438.0665,138.99179,366,252,3
297.23932,33.570656,439.56964,139.27866,366,253,3
296.3191,35.417862,435.91382,138.94974,365,253,3
297.3446,33.22237,440.05325,137.94913,366,253,3
297.08167,34.403427,437.98218,136.92993,365,253,3
297.74347,34.246944,437.3555,135.58289,365,252,3
298.99567,33.685013,438.27386,135.19098,366,252,3
299.3234,34.70066,438.266,135.66525,367,253,3
298.1043,36.900272,436.50003,132.6362,364,255,3
299.07718,35.241566,437.83344,133.9971,366,254,3
297.20474,30.252327,441.37283,135.07333,364,250,3
298.27945,29.795479,440.12445,133.33914,364,249,3
297.1298,29.709635,441.46432,134.081,364,250,3
295.7337,29.792318,440.82028,135.2886,363,250,3
294.4874,27.036766,444.45364,136.79156,362,249,3
294.46234,26.525202,443.43463,135.96338,362,248,3
295.0964,25.016212,447.12152,134.2171,362,248,3
292.22632,27.416811,445.72546,134.00186,359,250,3
289.71655,24.735332,447.14322,134.0214,356,248,3
291.7389,25.55513,447.1681,132.61612,358,249,3
290.39917,26.12938,448.7791,134.52255,357,250,3
289.5524,27.573181,446.78665,134.48782,356,250,3
288.5183,26.352367,446.12418,134.77072,355,249,3
289.86005,29.214277,444.61804,134.0253,356,251,3
289.25815,28.457565,443.37714,136.50644,357,250,3
287.95276,26.434578,446.22238,136.74387,356,249,3
287.05746,26.764011,446.9883,136.51785,355,250,3
288.0565,27.297062,446.41412,133.98825,355,250,3
286.77332,27.466192,444.67673,134.22864,353,249,3
288.00275,28.836807,443.13043,133.30618,354,250,3
287.3896,27.75055,446.6848,134.08905,354,251,3
288.60205,30.357084,443.03577,134.2312,355,251,3
288.66483,30.608053,442.54355,133.59573,355,251,3
288.33704,34.53993,440.15277,134.25421,355,254,3
288.1765,32.110332,442.57935,135.6189,355,253,3
287.40253,32.738873,441.58435,135.66986,355,253,3
288.39603,33.705467,441.5134,135.51822,356,254,3
287.88998,34.912075,441.54385,135.28513,355,255,3
289.51443,32.4561,442.9491,134.64331,356,253,3
287.45746,32.071136,442.85574,135.3129,355,253,3
290.47784,35.092922,441.4641,135.93915,358,255,3
289.2744,31.39362,444.17307,137.23798,357,253,3
291.05624,35.32429,436.0055,137.64386,359,253,3
292.3552,32.020897,440.05103,137.11777,360,252,3
293.41898,28.874674,441.91116,137.62033,362,249,3
294.56763,30.350948,438.71188,136.05652,362,249,3
293.802,27.808199,442.62433,136.73483,362,249,3
294.40378,34.242126,436.80936,138.41345,363,252,3
296.30374,31.691093,439.84818,136.29721,364,251,3
294.92905,35.566437,434.4267,139.12863,364,252,3
293.9499,31.429052,438.02255,139.34784,363,250,3
294.03845,32.48434,438.0894,141.14624,364,251,3
292.18054,32.296986,434.3537,141.40253,362,249,3
291.12186,25.122456,443.4804,141.8974,362,246,3
288.9197,24.605284,444.4123,143.24039,360,246,3
287.80637,23.756489,444.54077,145.49283,360,246,3
285.081,24.08472,445.16223,148.01056,359,246,3
289.29324,24.163141,445.80573,146.32498,362,247,3
286.61874,27.979645,440.4791,147.97968,360,248,3
286.75327,26.802435,441.547,148.05173,360,247,3
