x,y,h,w,c_x,c_y,class
331.6644,43.050762,220.06676,74.129944,368,153,8
332.26093,43.1935,219.23491,73.71094,369,152,8
331.79755,42.94461,222.99289,74.04782,368,154,8
331.9846,42.37126,221.6389,74.322845,369,153,8
332.38037,42.42996,222.91464,73.44171,369,153,8
332.78613,42.89002,220.79831,73.74225,369,153,8
333.21655,42.9184,222.42834,73.07721,369,154,8
332.76483,42.67032,223.18307,74.16382,369,154,8
332.2104,42.36306,221.92145,74.767395,369,153,8
332.21985,43.33915,224.9281,74.60669,369,155,8
332.7696,42.297447,224.21533,74.185,369,154,8
332.52277,42.417812,222.32025,74.83133,369,153,8
332.64145,43.40046,220.91443,74.864685,370,153,8
332.6176,42.13096,223.30603,74.44507,369,153,8
332.98874,41.722847,224.59738,73.840485,369,154,8
333.29974,42.479813,223.41624,73.61374,370,154,8
333.3054,42.711212,221.78949,73.46939,370,153,8
333.2587,42.44008,220.27184,73.96158,370,152,8
334.54187,41.931694,221.19397,72.68414,370,152,8
333.90475,42.423363,221.2474,73.22513,370,153,8
333.52386,42.644455,223.16347,73.10321,370,154,8
334.21704,41.84193,222.0301,72.94266,370,152,8
333.90927,42.24055,222.14058,73.285,370,153,8
334.1304,42.899895,221.90579,73.26657,370,153,8
334.51746,42.64512,223.4722,72.42218,370,154,8
334.67633,41.763138,222.08607,72.162994,370,152,8
334.3487,42.703148,222.12619,72.95801,370,153,8
334.06622,42.742596,220.57164,73.677246,370,153,8
334.32803,44.075016,219.00137,72.87985,370,153,8
333.81293,42.927425,222.42334,73.6387,370,154,8
334.19968,42.414,221.5411,72.93106,370,153,8
333.62555,42.494495,221.07259,74.16962,370,153,8
334.3673,42.870255,221.9568,72.915375,370,153,8
334.39896,42.981712,222.50674,72.5665,370,154,8
335.19595,43.07732,220.76375,72.0285,371,153,8
334.64386,42.67403,221.05977,72.94501,371,153,8
334.24414,42.67533,217.18304,73.54614,371,151,8
334.75037,43.25001,221.86723,72.660034,371,154,8
334.9052,42.706047,221.74808,72.39932,371,153,8
334.87665,42.370728,221.77701,72.19385,370,153,8
334.63043,42.536423,222.1245,72.68817,370,153,8
334.1562,43.68939,220.79651,73.712585,371,154,8
334.94135,43.050236,221.81326,72.58179,371,153,8
334.6744,43.45177,221.69948,71.87308,370,154,8
334.1217,43.438374,224.28038,73.68802,370,155,8
333.9061,43.41457,221.46123,73.53839,370,154,8
333.45203,42.27901,223.97499,74.077545,370,154,8
333.33908,43.258667,219.79587,74.18091,370,153,8
334.6037,43.269073,220.38052,72.760345,370,153,8
333.74353,42.76296,223.59612,73.257965,370,154,8
333.524,43.24778,221.52658,73.332245,370,154,8
334.5441,43.051445,220.85086,72.56085,370,153,8
334.4559,43.34033,219.90182,72.83429,370,153,8
333.35797,43.21955,221.42795,74.08734,370,153,8
334.58435,43.640297,222.07751,72.65103,370,154,8
334.61136,42.897507,220.2563,72.84088,371,153,8
334.67252,43.254482,223.1159,72.14963,370,154,8
334.49826,43.419586,221.43814,72.38818,370,154,8
334.5094,44.003807,219.9722,72.74216,370,153,8
333.84323,43.172,223.44263,73.1387,370,154,8
333.42807,43.161873,224.07196,73.41229,370,155,8
332.97174,43.341057,222.92957,73.87424,369,154,8
333.85464,43.211975,221.50717,73.31195,370,153,8
333.6163,43.139557,224.66699,73.298645,370,155,8
332.68427,43.105618,222.08575,73.950714,369,154,8
333.34396,43.614906,222.55075,73.41354,370,154,8
333.64883,43.587234,220.83855,72.62015,369,154,8
332.9727,42.77378,223.5976,74.14224,370,154,8
333.4686,43.00693,221.99075,73.29382,370,154,8
332.82748,42.978786,221.18497,74.13583,369,153,8
332.92853,43.183994,222.61023,73.53021,369,154,8
332.44434,44.05371,221.56436,74.4693,369,154,8
332.92722,43.47671,224.20905,74.24747,370,155,8
332.9455,43.426838,217.50069,73.75433,369,152,8
332.58206,44.09548,222.2196,74.06271,369,155,8
332.19357,43.50128,223.28113,74.46234,369,155,8
332.33182,43.025143,222.54535,74.40112,369,154,8
333.1455,43.68218,222.77449,73.2952,369,155,8
332.93176,42.698387,224.43738,73.148865,369,154,8
332.38705,43.173195,225.64291,73.94226,369,155,8
332.7776,43.18943,222.43683,73.644226,369,154,8
333.07257,43.370705,221.39606,72.35455,369,154,8
332.67657,43.017933,222.41518,73.58212,369,154,8
331.64975,43.33429,220.24698,74.210266,368,153,8
333.3244,42.830788,220.4125,72.16141,369,153,8
333.25293,42.97888,219.80453,72.9176,369,152,8
333.17084,43.1084,220.86795,72.42102,369,153,8
332.34235,43.248344,221.9527,72.96127,368,154,8
332.18073,43.655018,221.43462,73.50546,368,154,8
333.1703,43.291298,221.66049,72.70526,369,154,8
332.4374,43.70407,222.09814,73.140045,369,154,8
331.60367,43.36306,223.15579,74.20059,368,154,8
332.4178,42.842453,223.67839,73.25415,369,154,8
332.76855,43.18935,222.74199,72.97122,369,154,8
333.37482,42.97961,221.54367,72.27612,369,153,8
331.93607,43.972656,223.0455,74.24744,369,155,8
332.22012,43.240837,222.29498,73.57785,369,154,8
332.5159,42.22631,222.11646,73.91873,369,153,8
332.2788,43.099487,224.78845,73.53485,369,155,8
331.31635,42.636753,225.52893,75.3923,369,155,8
332.40344,42.68471,223.40532,73.44446,369,154,8
331.7186,42.295197,223.48495,74.80356,369,154,8
331.45563,42.615395,223.21127,74.96332,368,154,8
332.34164,42.422367,223.5857,73.92212,369,154,8
333.0278,43.45965,221.52213,72.79498,369,154,8
331.93604,42.41962,222.67853,74.333466,369,153,8
333.21597,42.830692,222.39093,72.44272,369,154,8
333.0275,43.069138,222.7299,72.69559,369,154,8
332.07733,42.005966,223.17628,73.28424,368,153,8
331.53638,43.3773,220.37486,74.06195,368,153,8
332.2961,43.049282,222.63419,73.14188,368,154,8
332.6898,43.16878,222.08711,72.117065,368,154,8
331.88937,43.753166,218.84122,73.41684,368,153,8
332.52322,42.443005,223.46968,72.83853,368,154,8
332.40692,43.30432,222.20844,72.621185,368,154,8
332.48273,42.915718,224.82242,73.36276,369,155,8
332.9223,43.66727,222.39612,72.4552,369,154,8
332.5072,43.866486,221.87054,72.91257,368,154,8
332.77258,43.095833,226.75638,72.05911,368,156,8
331.9649,42.97895,224.3581,73.478455,368,155,8
332.46158,42.189716,225.36052,73.2887,369,154,8
331.80328,43.751816,221.77007,73.71533,368,154,8
333.11157,43.983364,222.55331,73.05859,369,155,8
331.65176,43.651592,221.92683,73.81183,368,154,8
332.52148,42.72151,224.29771,73.16055,369,154,8
332.29156,43.01574,224.86078,73.35434,368,155,8
332.6283,42.89744,223.95912,73.15851,369,154,8
331.6661,43.46306,223.4608,73.437225,368,155,8
331.80023,43.47305,222.92715,73.245575,368,154,8
331.52142,42.93229,222.44739,74.05176,368,154,8
333.27396,42.62893,222.40167,72.482544,369,153,8
332.4507,43.495373,223.89754,72.99603,368,155,8
332.02637,42.53517,224.70427,73.23361,368,154,8
333.03406,42.78737,220.44987,72.78824,369,153,8
332.06296,42.334866,223.90454,74.134,369,154,8
332.4118,43.452244,223.14099,73.99808,369,155,8
332.94632,42.902084,221.06151,73.79312,369,153,8
333.02423,42.395752,226.51035,73.549286,369,155,8
333.14468,43.187794,222.31532,73.91858,370,154,8
333.56805,42.87127,221.6442,73.7384,370,153,8
333.88104,42.763752,220.127,73.674164,370,152,8
334.35486,42.955135,221.45093,72.804565,370,153,8
334.59256,43.06299,222.14783,72.35004,370,154,8
333.99878,43.12721,223.7841,72.9957,370,155,8
334.9377,43.611473,219.83124,73.11084,371,153,8
333.9571,43.425564,220.51398,73.673096,370,153,8
334.2342,42.77989,221.74178,73.22168,370,153,8
334.21848,42.7385,221.45602,73.200714,370,153,8
334.63303,43.4631,220.80267,72.84854,371,153,8
333.8574,43.455635,221.26727,73.72351,370,154,8
334.14313,43.11099,218.62903,73.37149,370,152,8
335.3526,42.68154,222.26831,72.01065,371,153,8
334.19785,42.888645,221.21347,72.934235,370,153,8
334.62558,42.95266,219.23834,72.71649,370,152,8
335.1137,42.155872,221.68172,72.20059,371,152,8
334.91666,41.964462,219.9297,72.28281,371,151,8
334.93524,43.002426,219.86339,72.075134,370,152,8
335.5749,42.625946,221.07541,71.3374,371,153,8
335.07642,43.13087,222.58452,72.019165,371,154,8
334.32053,43.255356,221.77995,72.822754,370,154,8
335.53116,42.922497,219.22115,71.74176,371,152,8
334.57474,42.283573,221.62381,72.46524,370,153,8
334.46808,42.516533,221.55823,72.61395,370,153,8
335.17975,42.686325,222.89635,71.77057,371,154,8
334.80908,42.45836,221.82744,71.89703,370,153,8
334.43027,42.331066,222.83348,72.544495,370,153,8
334.3062,41.71697,226.60527,72.452576,370,155,8
334.1183,42.5617,223.06918,72.85394,370,154,8
333.85266,43.205887,222.50877,73.62067,370,154,8
333.7059,42.26227,222.67377,73.37729,370,153,8
334.4437,42.02599,222.41487,72.49634,370,153,8
334.18118,42.330902,221.32819,73.13266,370,152,8
333.96744,42.73294,221.86609,73.18463,370,153,8
334.79114,42.288136,222.1974,71.80353,370,153,8
333.8051,42.45956,224.01193,73.15021,370,154,8
334.1867,42.108685,223.08119,72.12958,370,153,8
333.76654,42.94747,221.79187,73.33554,370,153,8
333.78418,42.742046,223.00658,73.072754,370,154,8
333.97638,42.133133,223.46687,72.867645,370,153,8
333.55853,42.002884,224.41313,73.29755,370,154,8
333.2307,42.79574,224.65091,73.62958,370,155,8
333.00464,42.12988,223.8937,73.50888,369,154,8
333.08914,42.135822,223.98509,73.35007,369,154,8
334.07288,42.543617,224.85013,72.64514,370,154,8
333.5977,42.370205,223.85168,73.048065,370,154,8
333.41254,43.071484,222.4185,73.23877,370,154,8
333.57697,43.112747,225.91704,72.59711,369,156,8
333.95685,42.603065,222.78336,72.26813,370,153,8
333.55835,42.808365,222.33086,72.83057,369,153,8
334.66864,43.131073,223.40042,71.633514,370,154,8
334.26038,42.815838,225.0948,71.99454,370,155,8
333.83762,43.076492,222.25667,71.62186,369,154,8
333.72614,43.542274,223.61298,73.00333,370,155,8
333.69757,44.3586,222.60036,72.23071,369,155,8
334.66913,44.0171,222.71696,71.56879,370,155,8
334.32117,43.860085,220.9531,71.95691,370,154,8
333.58905,44.60066,223.45357,72.43213,369,156,8
333.89166,45.427708,222.18192,71.98541,369,156,8
334.02512,46.078983,218.89722,71.67563,369,155,8
334.07394,45.813225,223.89935,72.24045,370,157,8
333.6661,46.008934,222.79474,72.43591,369,157,8
334.2319,45.5048,222.48843,71.754364,370,156,8
334.22876,45.79386,222.40411,71.387146,369,156,8
333.41534,45.899677,220.22508,72.85422,369,156,8
332.6446,45.677334,223.94946,73.47751,369,157,8
332.5853,46.26197,218.4396,73.31073,369,155,8
333.1336,45.904247,221.49223,73.122314,369,156,8
332.70227,45.783405,220.9973,73.17102,369,156,8
332.95477,46.265015,219.57404,72.85104,369,156,8
333.11102,46.160896,221.47769,73.65509,369,156,8
333.0307,45.972027,224.39809,72.34064,369,158,8
333.0268,46.50251,221.29526,73.01257,369,157,8
332.28317,45.576874,221.08853,73.92508,369,156,8
332.82422,46.20233,221.61728,72.880005,369,157,8
332.3727,45.390816,224.55945,73.194336,368,157,8
333.30023,45.4315,222.32014,73.18533,369,156,8
332.1964,46.01439,221.4012,74.01141,369,156,8
332.69717,46.947147,221.22763,73.39685,369,157,8
332.16794,45.9637,220.44322,73.60626,368,156,8
332.14606,45.4579,221.52446,73.98465,369,156,8
333.00723,46.28478,222.54912,72.97366,369,157,8
332.62244,45.553635,218.42232,73.84213,369,154,8
332.43442,44.87807,222.72484,73.95288,369,156,8
332.8322,44.966682,220.57178,73.9151,369,155,8
332.50317,44.818832,224.46104,73.39038,369,157,8
332.11346,45.164192,219.7037,74.4014,369,155,8
332.3251,44.323154,224.64969,73.850494,369,156,8
332.85718,43.86421,223.05028,72.9256,369,155,8
331.50354,43.871147,224.73633,74.43829,368,156,8
332.22318,43.467834,221.68561,74.07172,369,154,8
331.93317,43.950096,224.15485,73.85626,368,156,8
331.23294,45.126358,220.16417,74.89975,368,155,8
331.98886,44.160862,220.4896,74.26111,369,154,8
331.52002,44.063965,220.43625,74.25577,368,154,8
332.57416,44.0586,218.37927,73.6124,369,153,8
332.52448,43.59177,221.49399,73.10846,369,154,8
332.40848,44.18232,222.01343,73.14447,368,155,8
332.3903,44.06325,223.22472,73.09732,368,155,8
331.88968,43.68845,222.35013,73.92145,368,154,8
331.96985,43.286125,222.62134,73.711,368,154,8
333.03806,43.425236,221.48434,72.59775,369,154,8
332.7089,43.79006,219.50175,73.174225,369,153,8
332.09106,43.617096,222.09067,74.00275,369,154,8
332.78326,43.687904,220.75406,73.15271,369,154,8
332.12354,43.838604,220.56691,73.97662,369,154,8
333.678,43.09651,219.67076,72.4371,369,152,8
332.5687,43.738045,221.6802,73.019745,369,154,8
333.00052,42.63759,221.1909,73.11627,369,153,8
333.95325,43.284996,222.26865,71.793976,369,154,8
334.02588,43.204216,220.77707,71.5589,369,153,8
333.3701,42.851685,221.1586,72.79813,369,153,8
333.617,43.049934,224.57602,72.675446,369,155,8
333.5235,42.980667,222.27827,72.2457,369,154,8
333.97284,43.628933,220.2883,72.412384,370,153,8
334.97717,42.86376,220.33868,71.24002,370,153,8
334.0381,43.475033,221.31064,72.59662,370,154,8
334.22772,42.80531,219.33513,72.87479,370,152,8
334.40515,43.397392,220.22873,72.30063,370,153,8
334.10223,43.67046,218.99431,73.449524,370,153,8
334.32678,43.749195,218.95909,72.52353,370,153,8
333.74933,42.730328,222.53883,73.1351,370,153,8
333.95105,43.031666,222.82674,72.88028,370,154,8
333.42706,43.122856,224.57242,73.63211,370,155,8
335.21298,42.665676,221.94302,71.86044,371,153,8
334.41602,43.193264,220.57358,72.98474,370,153,8
333.80536,43.57598,220.992,73.6196,370,154,8
334.31305,43.452602,222.23703,73.09985,370,154,8
334.98642,43.77325,221.56558,72.01495,370,154,8
334.88263,42.489403,220.2399,72.92285,371,152,8
333.66943,43.58986,221.38914,74.16626,370,154,8
334.7713,43.07552,221.7823,72.3721,370,153,8
334.25876,44.110703,220.61165,73.508026,371,154,8
334.40332,42.70187,223.3085,73.05237,370,154,8
334.5903,43.043713,220.72939,72.839386,371,153,8
334.04892,43.100716,223.72656,73.416046,370,154,8
335.05078,43.0376,220.31592,72.127716,371,153,8
334.1304,43.501595,222.8989,73.024414,370,154,8
334.07834,42.4622,220.47792,73.34897,370,152,8
334.17108,42.897636,219.27267,72.90018,370,152,8
334.81873,41.72139,222.74013,72.012085,370,153,8
335.13348,43.043755,220.17447,71.65091,370,153,8
335.03262,43.67333,223.23952,71.91708,370,155,8
333.81808,43.611324,221.45135,73.138885,370,154,8
334.1944,43.2051,219.913,72.694885,370,153,8
334.3828,43.22566,221.0948,72.53671,370,153,8
334.42438,43.44165,223.94662,72.57251,370,155,8
334.70535,43.167603,220.72607,71.7764,370,153,8
334.46042,42.66301,223.50581,72.64926,370,154,8
334.58615,43.326103,222.73193,72.50668,370,154,8
333.5973,42.765697,223.1859,73.157745,370,154,8
334.23346,43.296238,222.80328,72.80301,370,154,8
333.52704,43.01759,220.95705,73.53064,370,153,8
334.75543,43.34507,219.3797,72.19693,370,153,8
333.90283,42.633213,222.40881,73.11218,370,153,8
333.27692,42.43488,223.51587,73.36914,369,154,8
333.79022,42.454983,225.6229,72.78534,370,155,8
333.47073,42.49184,223.10075,73.27167,370,154,8
333.52695,42.363655,225.0629,73.10193,370,154,8
333.5453,42.490997,221.89938,72.92218,370,153,8
333.35995,42.186897,222.72464,73.36325,370,153,8
333.26538,42.428806,222.61737,73.79541,370,153,8
334.30417,41.693367,223.76028,72.37396,370,153,8
334.23877,42.39802,222.36955,72.27792,370,153,8
333.7369,42.561573,223.64384,73.1655,370,154,8
334.45416,42.667202,221.24512,71.64432,370,153,8
333.26727,43.132816,221.28882,73.233215,369,153,8
334.61917,42.94813,221.91365,71.38849,370,153,8
333.26062,42.560715,222.82448,72.61627,369,153,8
332.8983,42.029964,221.55142,72.769806,369,152,8
334.31714,41.890038,223.0722,71.81891,370,153,8
333.2829,42.099266,224.7334,72.9035,369,154,8
333.65665,42.489895,223.77875,72.01254,369,154,8
333.7915,44.028675,219.98186,72.18967,369,154,8
333.48416,42.34603,222.84525,72.91989,369,153,8
334.37045,42.68813,223.615,71.31674,370,154,8
333.66687,42.02353,224.18616,72.25171,369,154,8
333.47974,42.37695,224.58826,72.5282,369,154,8
334.21924,42.36946,222.89244,71.35895,369,153,8
332.73807,42.347767,224.72563,72.797516,369,154,8
333.80933,42.57512,226.22734,71.39633,369,155,8
334.5235,42.131344,224.18246,71.02692,370,154,8
333.9168,42.597034,224.7162,71.21103,369,154,8
334.45816,42.697605,219.73257,71.22061,370,152,8
334.48138,43.101433,224.84622,70.64227,369,155,8
333.9606,42.268196,223.40662,71.4964,369,153,8
333.87924,42.575684,222.47491,72.00015,369,153,8
333.97223,42.346264,223.38448,71.95709,369,154,8
333.42932,41.94078,225.45613,72.97415,369,154,8
333.43933,42.139084,224.10518,72.93518,369,154,8
333.94626,42.252888,225.03355,72.36511,370,154,8
333.88196,42.48936,224.32677,72.269226,370,154,8
334.04086,42.160713,224.48874,71.422516,369,154,8
333.08444,42.954277,220.45425,72.41293,369,153,8
334.6196,42.414444,223.66194,70.97897,370,154,8
333.0492,41.8708,223.51683,73.11459,369,153,8
333.9636,42.217793,223.95961,71.72305,369,154,8
333.29462,42.324837,221.6943,72.650024,369,153,8
333.83844,41.826355,225.0651,71.835205,369,154,8
333.4628,42.340714,221.91023,72.69083,369,153,8
334.1959,42.175583,226.65901,71.55026,369,155,8
334.6781,43.08634,220.52518,70.8678,370,153,8
333.5185,42.149998,222.10065,72.12732,369,153,8
332.98315,42.56889,224.71938,72.785614,369,154,8
334.64084,42.293858,221.11658,70.93875,370,152,8
334.05338,42.61021,224.07631,71.03345,369,154,8
333.6783,42.53174,222.61404,72.17523,369,153,8
333.3562,41.706104,224.97862,72.41745,369,154,8
333.12622,41.76437,225.04965,72.684326,369,154,8
333.5475,42.82679,222.48889,71.82883,369,154,8
332.37048,42.66306,220.51984,73.00464,368,152,8
333.6099,42.39707,224.68555,71.95932,369,154,8
333.3189,42.154106,225.03735,72.323456,369,154,8
333.3162,42.679188,223.95348,73.33142,369,154,8
333.5252,43.227318,223.01968,72.37378,369,154,8
333.66754,42.251564,222.9801,72.04303,369,153,8
333.09253,43.084637,222.63881,73.29413,369,154,8
333.57776,42.811695,221.69432,72.61838,369,153,8
333.41455,42.90463,221.58316,73.1109,369,153,8
333.11203,42.496353,222.89046,73.174255,369,153,8
333.59177,43.3923,221.16663,72.73547,369,153,8
334.41898,42.60082,222.70763,71.90787,370,153,8
333.4683,43.08285,220.41815,72.700775,369,153,8
334.08856,42.168217,223.81268,72.303406,370,154,8
333.94485,42.3602,221.55179,72.47333,370,153,8
333.62518,42.93736,221.12389,73.03162,370,153,8
334.21246,42.58398,220.91876,72.42728,370,153,8
334.18958,42.457996,221.24312,72.01819,370,153,8
333.85773,42.948273,220.4143,72.6756,370,153,8
334.32935,42.550247,219.9105,72.09219,370,152,8
333.4662,43.40337,222.05934,73.37305,370,154,8
334.9023,42.63186,219.89035,71.81235,370,152,8
334.05408,42.4815,223.98343,72.89505,370,154,8
333.9439,42.79039,223.17873,72.585815,370,154,8
334.4597,43.073925,220.61244,72.31036,370,153,8
334.09216,43.781082,220.72578,72.34427,370,154,8
334.59854,43.39092,222.0533,71.92862,370,154,8
334.0354,43.759304,221.26767,73.10132,370,154,8
333.59857,43.53063,219.5157,73.95007,370,153,8
333.32623,43.697792,222.99057,73.454956,370,155,8
333.22485,44.435658,222.80302,73.795166,370,155,8
334.14526,43.962387,217.39467,72.42169,370,152,8
333.83868,43.995266,221.1633,73.15964,370,154,8
334.655,44.071556,221.86035,72.377106,370,155,8
333.71982,44.2055,219.18518,73.670746,370,153,8
334.47217,43.91071,222.54855,72.27115,370,155,8
333.8596,43.69051,222.02989,72.88281,370,154,8
334.42242,43.85265,220.26274,72.49652,370,153,8
333.69748,43.251,220.51309,73.94266,370,153,8
334.68103,43.10466,219.80318,72.42157,370,153,8
333.64746,42.856438,222.76678,73.10562,370,154,8
333.47034,42.674133,221.48187,73.55109,370,153,8
333.24155,42.826797,222.42372,73.68457,370,154,8
334.4265,42.990074,221.72787,71.48981,370,153,8
333.2729,42.78722,221.66518,74.07803,370,153,8
332.65985,43.309307,222.37828,74.75568,370,154,8
333.91202,42.96444,224.60062,72.69534,370,155,8
334.2012,43.76663,223.83698,73.17453,370,155,8
333.69324,42.81136,221.65892,73.750336,370,153,8
333.2771,43.898556,223.40726,73.81525,370,155,8
332.4201,43.658386,222.75885,75.27496,370,155,8
332.27005,43.76004,220.80377,75.397125,369,154,8
332.97455,44.105244,222.82793,74.90097,370,155,8
332.96606,44.356457,220.1652,75.10602,370,154,8
333.23685,43.99167,223.44403,74.98398,370,155,8
333.03955,43.968586,224.28362,75.06006,370,156,8
332.18442,44.191048,219.55817,76.29111,370,153,8
333.73383,43.824837,221.2421,73.87036,370,154,8
332.95316,44.230427,221.00111,74.837006,370,154,8
333.11154,44.15854,223.03299,74.50253,370,155,8
332.31747,43.56849,222.20209,75.20688,369,154,8
334.1251,43.35273,223.84338,73.13956,370,155,8
334.44058,43.549656,222.387,72.43201,370,154,8
334.00354,42.863472,223.68518,73.010895,370,154,8
334.25244,43.01442,221.74394,72.87863,370,153,8
334.18988,43.153275,223.84615,72.7446,370,155,8
335.06638,43.048546,221.71979,71.82587,370,153,8
334.66266,43.95665,222.46605,72.70401,371,155,8
334.7789,43.37233,219.9518,72.63681,371,153,8
335.55536,44.104393,220.73355,71.91943,371,154,8
335.15216,43.30226,220.00777,72.63504,371,153,8
335.7285,43.548283,221.80173,72.28323,371,154,8
335.88123,44.109013,224.1069,71.80719,371,156,8
337.00543,44.593704,219.24498,71.09534,372,154,8
335.701,43.712883,220.44684,72.98334,372,153,8
335.6897,44.420414,219.79773,73.59277,372,154,8
336.37802,44.953667,220.93149,72.95746,372,155,8
335.7132,45.08553,218.77116,73.71811,372,154,8
336.0999,45.825775,216.06735,74.09952,373,153,8
343.8542,50.678524,210.81772,70.95691,379,156,8
343.0989,52.305027,210.3158,72.41391,379,157,8
342.90918,52.232536,207.69455,73.40546,379,156,8
342.73236,53.77354,208.39497,73.350586,379,157,8
341.72452,55.893738,203.07208,74.10068,378,157,8
342.6106,57.446617,199.3797,72.72827,378,157,8
343.1346,59.50085,197.97787,72.2063,379,158,8
342.4593,60.436493,196.91034,72.76318,378,158,8
342.962,63.038784,192.57207,72.65662,379,159,8
342.3534,62.97229,191.41974,72.97998,378,158,8
341.99948,63.43453,192.92247,74.081726,379,159,8
343.06915,64.909225,191.15242,72.34442,379,160,8
343.03217,66.2264,189.8074,72.48773,379,161,8
342.5124,66.46826,190.20908,73.01163,379,161,8
342.22388,66.21383,188.94196,73.13501,378,160,8
341.8982,66.54701,190.39922,73.90073,378,161,8
342.08463,67.325424,187.49023,73.65671,378,161,8
341.83194,66.66464,188.70331,73.86688,378,161,8
341.78064,66.61925,192.08406,74.02515,378,162,8
342.03342,65.44754,190.40831,73.26688,378,160,8
