x,y,h,w,c_x,c_y,class
302.60497999999995,19.000567999999998,454.6381,153.1695,379,246,3
303.01062,17.153263,458.36758,155.58203,380,246,3
303.3014,19.278961,456.46664000000004,154.48013,380,247,3
303.06006,18.106884,459.48547,157.68884,381,247,3
302.56314,16.909847,458.44928,158.23462,381,246,3
302.9499,17.788166,458.66238,156.29358,381,247,3
303.73352,19.0033,457.6358,157.2493,382,247,3
302.96054,15.627222,461.87987999999996,159.42752,382,246,3
302.72427000000005,15.505742999999999,459.99057,159.37613000000002,382,245,3
302.66953,16.424875,458.23398,159.56961,382,245,3
301.548,14.477892,462.37408,160.85611,381,245,3
303.5218,14.998341,459.8732,157.50903,382,244,3
302.36304,15.018239000000001,459.2661,160.59122,382,244,3
302.5896,13.202219,459.84262,159.18588,382,243,3
300.61365,11.981063,462.18814000000003,162.276,381,243,3
302.6634,12.066822,461.89055999999994,159.95041,382,243,3
299.2853,12.587185,460.24175999999994,163.1065,380,242,3
300.02216,10.975013,462.84177,161.08691000000002,380,242,3
299.68298,11.661816,461.84592000000004,162.79336999999998,381,242,3
299.56335,9.483976,464.65067,163.44308,381,241,3
298.03204,9.355545,464.46112,165.25311000000002,380,241,3
300.0807,10.62036,461.92855999999995,162.3711,381,241,3
299.03812,12.633761999999999,460.1872,163.98502,381,242,3
298.8908,14.173322,461.17633,164.02478,380,244,3
298.47537,11.593738,464.07345999999995,161.5328,379,243,3
297.12,12.152352,464.9701,162.2528,378,244,3
297.64642000000003,11.69466,463.8978,161.34198,378,243,3
297.13058,11.757660000000001,463.68695,160.12313999999998,377,243,3
295.26535,11.002364,463.84024000000005,160.0654,375,242,3
296.15972999999997,13.378873,460.7278,157.10938000000002,374,243,3
297.71533,11.685562,462.6153,154.69617,375,242,3
298.75766,11.805139,461.65204000000006,153.19836,375,242,3
294.9322,8.8063,465.62402000000003,155.04852,372,241,3
294.03262,3.5561513999999996,472.1467,154.88052,371,239,3
295.87314,5.179424299999999,471.58304000000004,152.92807,372,240,3
295.82907,5.692148,471.76697,150.53995,371,241,3
295.83133,2.524109,476.3332,150.27905,370,240,3
297.2611,3.7694263,474.92447000000004,148.42255,371,241,3
297.5115,2.450509,476.89645,149.48264,372,240,3
294.89313,3.7137651,474.06122,149.70297,369,240,3
298.27515,4.427676,473.91464,145.90103,371,241,3
298.30496,4.0165615,475.73026,146.83218,371,241,3
299.62985,5.656457,474.47342000000003,146.30783,372,242,3
298.17307,3.8088370000000005,474.41373,147.0845,371,241,3
297.62518,9.160594999999999,469.66635,145.67334,370,243,3
297.27963,12.431445,464.86615,144.65475,369,244,3
297.54553,11.771792999999999,466.39355,145.53857,370,244,3
297.07187000000005,15.555425,462.0143,144.36963,369,246,3
298.2398,18.602184,457.92745999999994,142.92786,369,247,3
298.55585,16.40638,460.92657,142.49695,369,246,3
296.47534,17.973862,457.74377000000004,144.45029,368,246,3
297.02466,18.842154,457.10596,143.48596,368,247,3
296.8504,18.535408,456.13165,143.0007,368,246,3
294.84146,15.412331,458.40204000000006,144.0123,366,244,3
295.40274,14.140892000000001,458.21837999999997,142.81686000000002,366,243,3
294.3781,10.763226,462.4607,145.04007,366,241,3
