x,y,h,w,c_x,c_y,class
219.58228,35.355434,433.12515,210.34601,324,251,2
214.33907,36.813942,426.96567,216.6522,322,250,2
214.59256,34.401527,431.23178,214.2919,321,250,2
211.90291,37.990753,425.64526,218.58095,321,250,2
213.14171,37.487984,430.92294,217.11464,321,252,2
211.90494,38.25225,427.97876,217.4686,320,252,2
213.30725,38.48359,431.4242,221.86847,324,254,2
214.55188,37.20214,432.32214,220.64764,324,253,2
214.06802,38.81949,431.94626,220.77753,324,254,2
213.38463,38.050762,433.44864,221.54237,324,254,2
212.4061,40.003067,428.58356,222.23495,323,254,2
213.07541,38.140484,439.80075,221.66245,323,258,2
211.51486,36.455082,436.72314,222.0693,322,254,2
210.8981,39.15649,430.08096,222.93771,322,254,2
210.61078,38.83541,429.62653,223.26245,322,253,2
209.07315,38.57639,431.6689,220.11514,319,254,2
211.99318,37.698227,434.01245,222.79509,323,254,2
213.06583,39.572884,432.38434,222.0715,324,255,2
211.31956,40.22657,434.50394,222.81166,322,257,2
210.71915,39.113316,428.31604,222.04132,321,253,2
212.24863,40.41033,432.4632,221.99667,323,256,2
214.319,40.757904,434.17538,220.61057,324,257,2
211.38028,39.56264,428.69864,222.70618,322,253,2
213.31291,39.651016,430.84808,220.68794,323,255,2
212.25296,39.942886,425.84705,222.68759,323,252,2
213.33981,38.794743,430.3264,221.35071,324,253,2
215.61719,39.398315,432.89548,218.98969,325,255,2
213.20462,42.053574,425.94464,220.45926,323,255,2
211.25055,40.36506,428.6476,222.01367,322,254,2
210.67955,39.73835,433.35983,222.38753,321,256,2
213.36693,40.498955,433.29327,221.64345,324,257,2
212.18285,40.845722,434.3246,221.32277,322,258,2
215.78911,38.25637,439.82117,219.4388,325,258,2
213.7268,38.277496,431.08707,221.7315,324,253,2
211.23782,39.66285,433.1592,224.13425,323,256,2
211.30922,39.624783,431.31155,224.67574,323,255,2
214.27887,39.234337,434.44177,220.85242,324,256,2
211.39748,39.059174,430.97556,224.65996,323,254,2
212.38666,38.836857,428.57346,224.22348,324,253,2
213.63574,38.32153,424.80777,223.06467,325,250,2
211.13145,38.17068,435.47217,223.41856,322,255,2
212.83801,36.473164,439.98636,221.89713,323,256,2
212.42038,38.48146,433.2968,224.09879,324,255,2
212.08707,41.310097,425.57956,223.95993,324,254,2
212.44092,41.717804,428.92462,223.65955,324,256,2
213.0917,40.75636,432.42728,222.81528,324,256,2
213.31743,43.43695,428.67236,222.16743,324,257,2
209.63095,44.19342,424.53662,224.55966,321,256,2
211.50032,43.540405,431.38464,223.40309,323,259,2
210.78223,44.790073,426.12155,222.6889,322,257,2
210.06966,46.18784,421.87747,224.3361,322,257,2
211.96368,44.02283,432.35822,220.86319,322,260,2
211.52997,45.369843,424.74832,223.22159,323,257,2
210.66383,47.164936,423.27353,223.85033,322,258,2
212.16864,46.397766,423.1436,224.0188,324,257,2
213.22192,47.769783,420.4219,221.66235,324,257,2
212.45868,47.675743,421.75787,223.01837,323,258,2
215.29263,48.189095,423.82828,220.5004,325,260,2
214.55167,48.4951,421.31903,220.07178,324,259,2
213.19736,47.57216,426.44275,221.21298,323,260,2
213.60031,48.81233,419.57983,222.12265,324,258,2
215.09254,49.08471,418.69336,220.8123,325,258,2
215.20401,48.795433,424.7081,220.19003,325,261,2
214.12308,51.66763,412.7541,221.55923,324,258,2
215.4338,51.91243,416.38782,221.05225,325,260,2
215.82516,49.79014,417.40176,219.29706,325,258,2
214.71939,48.22988,421.56256,221.21878,325,259,2
215.45987,50.66059,416.57953,220.34177,325,258,2
215.17365,47.716614,423.061,220.50623,325,259,2
217.08774,46.996796,426.0355,218.66925,326,260,2
216.10507,47.98323,425.34558,218.91757,325,260,2
217.04573,48.016277,422.9579,217.47948,325,259,2
216.15387,48.73003,422.43015,218.93091,325,259,2
216.0723,50.09006,421.34525,220.00925,326,260,2
215.55035,50.608208,418.78845,219.74512,325,260,2
215.988,51.595787,415.09152,219.32578,325,259,2
217.15227,46.780087,430.40414,218.75905,326,261,2
214.95746,47.956093,418.46988,221.28308,325,257,2
213.95633,46.022243,429.9236,222.30157,325,260,2
215.81778,46.863056,418.29944,219.57468,325,256,2
214.01878,45.419342,420.8827,221.85326,324,255,2
215.16838,43.347775,425.2146,221.5071,325,255,2
213.23387,45.09278,424.10455,223.20656,324,257,2
214.74564,42.81365,430.28485,221.80588,325,257,2
213.97137,44.96341,421.76874,222.93079,325,255,2
214.0844,44.460167,425.3163,222.50307,325,257,2
213.79037,45.107746,422.68683,221.15433,324,256,2
216.1499,47.114826,420.74448,219.19327,325,257,2
215.2644,46.924583,422.66406,219.41913,324,258,2
213.43524,49.31006,421.1614,221.97095,324,259,2
214.28284,48.858162,423.44324,220.2391,324,260,2
214.53738,47.17628,421.29608,220.9191,324,257,2
214.23935,48.52395,423.94324,220.21194,324,260,2
214.48529,47.92434,417.7705,219.41248,324,256,2
214.90755,48.3807,416.48947,219.71855,324,256,2
214.23172,46.16774,421.98138,214.68637,321,257,2
215.0163,49.88468,426.2242,219.5853,324,262,2
215.73239,49.512375,426.48688,217.7886,324,262,2
213.82227,50.90977,419.4056,220.81839,324,260,2
215.63321,49.434814,417.12766,218.9216,325,257,2
213.74115,45.107086,420.89035,215.25269,321,255,2
214.38087,45.47031,419.1245,214.78593,321,255,2
216.1626,50.161255,417.15128,218.32681,325,258,2
214.08531,48.10321,424.9216,219.31319,323,260,2
215.24626,50.487244,419.99588,219.19069,324,260,2
213.84552,49.305397,418.7072,218.41211,323,258,2
214.00972,47.90066,426.14395,221.15636,324,260,2
214.31876,49.59948,419.14536,220.0452,324,259,2
216.50069,48.064827,425.5951,218.65678,325,260,2
214.39804,44.490852,421.0912,214.38782,321,255,2
214.02087,47.864227,419.92493,220.00189,324,257,2
212.33145,48.061752,418.3778,221.61752,323,257,2
214.39417,46.040985,426.2309,219.61285,324,259,2
213.79433,46.558815,418.83328,220.64024,324,255,2
213.56306,48.298946,414.6126,220.58855,323,255,2
213.30472,48.319786,417.18994,222.31445,324,256,2
213.49902,47.95426,418.60617,221.81741,324,257,2
213.21413,43.84888,416.85428,216.34169,321,252,2
215.0634,44.145855,424.21866,219.47725,324,256,2
214.50153,45.308033,421.79663,221.7179,325,256,2
213.99751,45.42003,423.67957,221.2249,324,257,2
213.6171,43.99362,430.0497,221.46188,324,259,2
211.20111,43.64489,427.57153,225.33081,323,257,2
214.44838,47.511707,422.70175,221.9091,325,258,2
214.8655,48.649162,423.1061,221.01814,325,260,2
212.95242,50.06378,420.4402,225.46378,325,260,2
213.62537,48.901535,423.3703,224.41293,325,260,2
214.54807,48.249393,424.8474,224.97427,327,260,2
214.40338,50.858532,419.6835,225.70831,327,260,2
215.45453,50.619995,425.03723,224.74524,327,263,2
218.38263,51.337494,422.34668,220.94727,328,262,2
217.198,52.25119,420.016,223.95782,329,262,2
218.76076,51.397747,420.3155,222.00081,329,261,2
218.40732,50.02905,421.85938,222.20361,329,260,2
219.18347,49.951202,422.38287,221.18716,329,261,2
221.38445,47.654415,415.5452,216.44118,329,255,2
220.21841,50.62952,423.57455,220.70322,330,262,2
219.34113,52.87232,417.42447,220.99335,329,261,2
220.10469,48.79938,418.5918,216.40639,328,258,2
221.07443,52.252964,422.49347,219.27707,330,263,2
222.04114,51.699986,422.13458,217.43713,330,262,2
224.90501,49.98542,416.81116,211.50719,330,258,2
224.44276,48.843,417.03632,212.65862,330,257,2
222.84964,45.54687,420.74744,213.27945,329,255,2
222.93373,46.678905,417.6478,211.34904,328,255,2
222.24042,45.21219,416.07346,212.20209,328,253,2
221.45703,43.841686,418.64383,210.29803,326,253,2
218.21236,45.588898,423.82486,216.62773,326,257,2
216.7551,50.51731,426.17902,220.07288,326,263,2
217.10876,57.66107,410.95212,220.79889,327,263,2
215.43854,59.754696,411.8447,222.22833,326,265,2
214.1037,58.36025,421.0727,225.55872,326,268,2
212.92839,62.832314,406.35944,226.42052,326,266,2
210.4731,66.31501,405.62384,230.7032,325,269,2
209.90964,63.38286,408.1991,231.79288,325,267,2
211.68787,66.31598,408.0093,229.95453,326,270,2
209.49843,65.583046,414.6123,229.63045,324,272,2
209.09561,66.971855,410.6012,232.31528,325,272,2
209.56812,66.17187,411.1767,230.45471,324,271,2
207.07497,63.843384,416.83902,236.22331,325,272,2
203.00865,65.08736,415.40637,240.57314,323,272,2
203.91579,64.563675,413.8866,241.47276,324,271,2
203.94543,62.325626,419.3581,240.57242,324,272,2
205.42244,63.283867,418.1891,238.87419,324,272,2
210.51038,66.57021,412.95273,233.4531,327,273,2
213.75815,65.740585,410.88556,229.9097,328,271,2
212.99118,63.593845,413.1503,231.81497,328,270,2
213.49701,64.81183,412.67407,231.11801,329,271,2
213.27618,65.97958,410.28256,233.59918,330,271,2
212.71187,63.09168,410.96448,234.29887,329,268,2
215.20796,65.90039,411.54596,232.83318,331,271,2
214.3706,64.9169,409.97583,234.48422,331,269,2
215.45763,64.79105,411.6048,235.44661,333,270,2
215.45235,65.09105,413.35626,236.12962,333,271,2
215.8855,62.998894,416.01654,235.27048,333,271,2
216.28731,62.973362,416.4641,236.68718,334,271,2
220.02872,65.639336,416.57324,231.3082,335,273,2
220.65903,67.56693,413.21848,233.42111,337,274,2
220.12302,69.301,408.2047,233.26654,336,273,2
224.69876,71.07971,406.3517,229.19315,339,274,2
224.52817,74.370445,408.50327,231.28635,340,278,2
225.73837,78.299515,401.95343,230.21371,340,279,2
227.85117,82.0081,399.87134,228.48587,342,281,2
223.25208,83.84239,400.8943,232.65588,339,284,2
223.67374,88.51892,393.6419,232.80316,340,285,2
226.53912,96.449844,383.06952,229.56659,341,287,2
225.414,99.4043,378.18994,234.535,342,288,2
228.93924,100.77707,376.31366,230.65665,344,288,2
232.27821,103.1141,373.4081,227.40395,345,289,2
230.9857,101.90616,374.44022,229.11302,345,289,2
229.94821,101.42206,375.89362,228.74747,344,289,2
232.36545,101.281,373.40167,226.41296,345,287,2
234.97389,101.58577,373.35925,223.55257,346,288,2
235.33734,98.79683,379.38983,221.92395,346,288,2
233.86975,99.33782,378.62036,221.7601,344,288,2
238.563,98.644554,378.00497,216.73882,346,287,2
233.13577,99.12431,377.34637,221.74918,344,287,2
230.80981,99.92509,378.1156,221.61984,341,288,2
231.58337,98.05723,382.04788,220.68546,341,289,2
232.03719,97.1264,384.2256,222.0801,343,289,2
225.85106,99.986885,380.05582,227.5511,339,290,2
224.92903,101.627785,377.5521,225.85832,337,290,2
222.53508,102.80803,377.03986,228.96974,337,291,2
221.31259,99.88708,378.20148,229.30814,335,288,2
224.1507,96.80162,382.06207,224.63434,336,287,2
221.34163,98.91011,380.98846,223.42955,333,289,2
215.50354,96.68155,385.598,225.28815,328,289,2
209.76184,94.61107,386.9973,226.34808,322,288,2
208.32475,88.257,395.79834,223.86626,320,286,2
209.35707,85.376045,399.65616,220.83818,319,285,2
205.19922,82.61042,401.4519,219.43707,314,283,2
195.71724,81.94385,402.08002,227.23357,309,282,2
191.13754,79.735695,410.62143,229.29779,305,285,2
190.00528,75.011986,410.8713,223.20554,301,280,2
186.38298,66.17095,416.99792,219.38924,296,274,2
183.16669,44.180733,430.69696,215.60748,290,259,2
184.88007,42.914356,431.87805,221.86133,295,258,2
178.50772,41.76271,431.0152,223.94662,290,257,2
171.7405,42.62053,431.52332,228.26778,285,258,2
168.74048,46.792202,430.91687,226.19263,281,262,2
162.08992,43.618755,433.63187,230.71031,277,260,2
167.20865,49.970856,429.50992,203.98099,269,264,2
164.88824,57.284275,423.00766,210.22086,269,268,2
165.44785,57.474533,421.2395,208.71848,269,268,2
164.48972,57.62362,420.78806,211.35165,270,268,2
161.23645,58.90902,419.0638,214.82886,268,268,2
160.46732,56.704403,423.5367,217.10425,269,268,2
159.66055,53.665268,426.12927,218.55814,268,266,2
157.8911,50.374416,430.36768,219.65962,267,265,2
157.99316,50.797035,427.91623,218.0405,267,264,2
158.44391,51.31601,428.102,218.39859,267,265,2
160.8657,51.04091,427.77454,215.57487,268,264,2
161.95331,52.126194,425.84723,212.7215,268,265,2
162.83322,56.199375,423.35403,210.715,268,267,2
163.25401,55.878796,426.04083,211.83546,269,268,2
165.40955,51.44168,426.69016,204.9614,267,264,2
166.44992,39.82893,437.2336,225.39304,279,258,2
168.72302,47.047504,432.87323,224.23193,280,263,2
171.661,47.126698,431.3173,221.74538,282,262,2
173.31381,47.421883,430.55185,224.20639,285,262,2
182.5745,51.007774,426.09253,217.9509,291,264,2
189.77324,45.782677,432.21362,218.54732,299,261,2
184.16455,59.984863,425.52353,220.76855,294,272,2
187.39212,56.075863,433.094,221.08813,297,272,2
193.65936,59.695732,429.02225,219.5964,303,274,2
196.0749,65.42906,421.28143,228.48357,310,276,2
197.26974,71.92443,416.26288,227.04886,310,280,2
196.57112,74.374725,411.37878,230.21889,311,280,2
199.38742,71.50456,414.305,232.33597,315,278,2
201.04836,69.88137,417.04767,236.083,319,278,2
203.36078,71.41048,408.7503,237.92905,322,275,2
204.54623,73.20505,412.03464,241.46936,325,279,2
208.40701,77.53734,405.86444,239.7048,328,280,2
208.92154,79.77595,402.85947,243.27374,330,281,2
213.39859,80.05803,396.56653,242.74802,334,278,2
217.59657,81.71059,391.06677,239.62221,337,277,2
217.22455,80.65573,389.66742,241.8371,338,275,2
219.59592,77.53158,395.49744,239.79251,339,275,2
221.72552,75.41987,396.8986,235.10852,339,273,2
219.54266,69.836655,400.87537,233.2796,336,270,2
218.94478,67.11116,407.6682,230.9745,334,270,2
214.47314,64.208725,412.50165,232.79181,330,270,2
208.78868,55.536377,424.59442,235.30403,326,267,2
207.05566,54.211994,424.0415,232.23068,323,266,2
204.46259,54.924873,423.09686,234.22021,321,266,2
204.05006,54.911457,419.69366,235.18059,321,264,2
203.82095,55.493515,423.17664,234.07584,320,267,2
201.9493,59.042046,418.24796,234.22862,319,268,2
200.36827,60.023003,415.56833,236.90797,318,267,2
198.87833,59.42047,418.28363,236.81113,317,268,2
198.03897,61.415405,414.0073,235.89023,315,268,2
199.05495,62.20874,413.03357,232.0764,315,268,2
197.44687,61.11281,418.68182,233.97275,314,270,2
196.4193,61.878105,417.49866,234.16353,313,270,2
194.50745,61.573708,413.31195,235.28357,312,268,2
194.29146,61.40033,414.05524,234.55473,311,268,2
193.13942,55.415627,423.576,236.03545,311,267,2
191.98544,58.780273,414.35,237.20181,310,265,2
191.95743,56.37806,417.60025,234.47073,309,265,2
193.71173,57.328377,415.1783,233.07202,310,264,2
192.92871,57.517605,412.89716,233.33487,309,263,2
192.02606,57.21817,412.27975,234.40643,309,263,2
191.48079,56.282257,410.5898,233.27318,308,261,2
190.92868,55.943714,406.95084,234.82678,308,259,2
190.16101,55.694805,407.9329,234.1763,307,259,2
189.77454,56.24202,405.64807,234.64883,307,259,2
191.26135,56.238857,407.2972,232.47559,307,259,2
190.46573,55.965115,409.39902,233.73181,307,260,2
189.70421,56.18919,410.55005,235.04219,307,261,2
190.13763,55.43146,413.87033,233.4469,306,262,2
191.59004,54.324116,417.78787,232.68578,307,263,2
191.27922,55.324142,416.3944,232.72728,307,263,2
191.44838,56.003994,412.63797,233.65685,308,262,2
192.23282,56.79191,414.35013,233.62213,309,263,2
191.71278,54.983498,416.5834,234.32573,308,263,2
191.88077,53.987103,416.0404,234.72205,309,262,2
191.8305,54.64375,417.5767,234.99307,309,263,2
192.39246,56.71569,414.52286,234.18475,309,263,2
191.81114,56.159435,419.01654,236.0067,309,265,2
191.74277,54.150852,420.66608,235.06693,309,264,2
194.72202,56.934185,416.71457,232.05823,310,265,2
194.82239,57.775124,418.36185,233.52911,311,266,2
194.81738,56.240887,415.31116,231.5946,310,263,2
194.68399,55.24153,414.76483,231.54968,310,262,2
194.48383,57.075363,418.04797,233.40604,311,266,2
195.27818,57.65695,416.1015,232.36134,311,265,2
194.68407,57.34783,419.56985,234.63759,312,267,2
196.82573,57.34523,419.00598,231.76558,312,266,2
193.56238,57.355156,414.82263,235.91766,311,264,2
196.52844,55.78975,417.42792,231.29886,312,264,2
196.08505,59.20717,413.01434,233.59265,312,265,2
196.3664,58.789745,415.51227,232.9361,312,266,2
196.00192,59.22243,411.43695,233.11545,312,264,2
195.65712,60.048523,409.44186,234.3412,312,264,2
194.48834,58.85555,413.93073,236.3139,312,265,2
196.1311,58.090282,415.7088,233.4165,312,265,2
196.48276,60.558273,411.72614,231.61118,312,266,2
195.47241,58.941452,414.4807,233.7645,312,266,2
195.15335,60.350517,413.68814,233.16971,311,267,2
196.55884,61.339603,410.25363,232.42395,312,266,2
195.79651,58.5259,415.68292,233.25415,312,266,2
194.29684,56.76537,418.9903,235.58841,312,266,2
194.54547,59.142895,416.5374,234.34894,311,267,2
195.31232,58.65343,419.0503,232.42761,311,268,2
195.57532,60.53713,414.0447,233.30035,312,267,2
193.97871,59.17205,415.80573,233.95744,310,267,2
195.152,59.092796,413.5573,233.43297,311,265,2
194.96631,57.507664,416.91718,234.1737,312,265,2
194.0278,56.094517,420.07184,233.98251,311,266,2
194.93803,56.325333,415.9997,233.5273,311,264,2
193.901,54.201065,419.5713,234.823,311,263,2
195.45032,54.851173,419.18777,234.2532,312,264,2
196.00162,55.818,422.11017,233.04028,312,266,2
196.53047,55.181435,421.07077,232.59361,312,265,2
197.07687,55.943672,417.4708,233.60947,313,264,2
196.11398,55.52885,416.4829,233.44962,312,263,2
197.99545,56.303932,414.31653,232.62125,314,263,2
198.23639,56.423965,413.5813,233.0098,314,263,2
196.12234,59.172993,411.167,235.953,314,264,2
199.6026,59.467693,413.35028,233.12903,316,266,2
199.07123,60.642113,406.64984,233.72504,315,263,2
199.76071,59.195553,409.2308,232.9584,316,263,2
201.62749,58.15255,411.14313,232.3608,317,263,2
202.60999,59.991676,406.87402,231.36926,318,263,2
204.2259,57.18674,410.006,231.18065,319,262,2
202.38387,60.523838,409.57462,233.74034,319,265,2
204.19112,62.8128,403.01456,231.24254,319,264,2
204.98297,59.300636,406.04852,231.69159,320,262,2
204.97083,57.558144,412.82474,231.21722,320,263,2
205.46152,60.829254,408.44052,230.14502,320,265,2
205.69958,60.1359,406.7592,229.5697,320,263,2
204.50371,62.230698,407.9964,232.44957,320,266,2
204.47131,58.47854,413.68658,230.74811,319,265,2
203.0592,57.449184,412.16077,231.8082,318,263,2
200.97467,57.81534,418.41388,232.5102,317,267,2
201.71246,60.90906,414.6758,230.17072,316,268,2
203.22397,58.30998,415.10117,230.6213,318,265,2
202.11058,58.47343,411.68216,231.73586,317,264,2
200.65448,58.39498,413.9777,231.60043,316,265,2
201.90576,58.463573,416.5546,230.91748,317,266,2
201.17148,58.399044,417.3108,233.24924,317,267,2
199.33792,57.320107,413.678,234.69504,316,264,2
200.5703,59.511166,411.7447,230.18233,315,265,2
202.29248,59.50702,407.12012,231.73569,318,263,2
201.93774,60.97166,407.35968,230.08246,316,264,2
202.66013,60.127274,405.93866,229.51187,317,263,2
199.57062,60.237907,406.3678,231.76578,315,263,2
199.53214,58.432472,412.65146,232.67892,315,264,2
199.7133,59.246994,410.75146,232.25584,315,264,2
199.06888,61.21698,407.4449,232.02481,315,264,2
198.5473,59.665333,412.3451,231.05804,314,265,2
197.11098,59.445908,409.83148,233.25072,313,264,2
196.4441,58.779488,413.26328,234.8557,313,265,2
198.12329,60.100037,414.80637,231.64362,313,267,2
198.4114,59.25293,410.59634,233.47586,315,264,2
197.62802,58.595436,409.72693,233.63718,314,263,2
198.24135,59.28839,413.59973,234.14763,315,266,2
198.96606,60.95601,409.5713,231.34119,314,265,2
198.38681,63.02276,407.74567,231.7341,314,266,2
199.69391,61.708332,408.3096,230.867,315,265,2
199.8455,60.839455,409.38196,229.89708,314,265,2
199.86575,60.14807,417.55853,231.72336,315,268,2
200.41415,58.437237,418.3594,229.42923,315,267,2
200.39825,59.149746,416.66837,229.68552,315,267,2
200.46149,58.467422,417.55707,230.32236,315,267,2
199.53369,59.587814,419.49786,231.96057,315,269,2
200.16716,58.640297,417.3194,231.4376,315,267,2
198.55557,58.249268,416.17993,233.17026,315,266,2
198.55313,59.922695,412.27335,232.86395,314,266,2
199.74435,62.438908,412.3277,230.67105,315,268,2
200.27051,61.389828,412.11334,230.58197,315,267,2
198.29349,59.45237,419.67398,232.00919,314,269,2
199.04054,61.166695,412.6287,228.33867,313,267,2
196.81047,60.623787,413.8787,231.62892,312,267,2
197.16138,58.615494,417.7353,231.83374,313,267,2
197.66037,57.212364,417.7607,232.90817,314,266,2
194.88876,57.05478,415.6415,237.33224,313,264,2
195.89957,59.983604,410.81772,234.41898,313,265,2
195.80685,59.173378,414.31757,235.08066,313,266,2
197.34256,59.87632,409.66495,232.14017,313,264,2
195.30302,59.700237,411.36356,234.44453,312,265,2
195.68039,57.76654,417.40558,234.27255,312,266,2
195.22052,58.08732,413.64453,234.02756,312,264,2
196.40364,59.517017,412.30835,231.41298,312,265,2
196.55743,60.07958,410.8722,231.04669,312,265,2
193.93326,58.3997,413.59192,234.78067,311,265,2
195.83626,61.52849,404.6562,230.68388,311,263,2
194.04663,59.547173,410.5312,233.34326,310,264,2
194.37125,59.868996,407.6159,232.76248,310,263,2
194.77592,58.99305,413.6286,233.46013,311,265,2
193.4758,59.239212,411.48206,234.01349,310,264,2
195.99216,60.204033,418.23563,230.94107,311,269,2
195.30617,59.01093,415.88055,233.26811,311,266,2
195.62431,56.358948,418.39514,231.13048,311,265,2
193.96837,56.809887,417.7072,234.97719,311,265,2
194.78452,61.144096,411.6427,232.74829,311,266,2
195.9465,66.72232,408.77762,230.40894,311,271,2
195.63785,67.049904,407.90823,230.18048,310,271,2
195.06989,69.520485,405.99222,229.99365,310,272,2
193.80142,70.984024,406.48297,233.58185,310,274,2
194.53168,74.77228,402.60748,231.14029,310,276,2
195.03284,81.44363,396.37354,230.78864,310,279,2
197.02853,87.72668,388.23428,228.56259,311,281,2
197.48889,89.0105,382.69562,228.3498,311,280,2
196.47766,94.11266,380.80157,228.52234,310,284,2
195.62329,96.29252,379.37653,231.87042,311,285,2
197.38916,95.688484,377.8266,228.9939,311,284,2
197.61925,97.86796,377.102,228.25331,311,286,2
196.23029,98.866066,374.58084,228.53711,310,286,2
197.70859,95.07431,381.45465,227.06726,311,285,2
197.6013,92.36546,382.10846,225.90846,310,283,2
195.28032,85.67073,388.5598,226.38557,308,279,2
195.80971,82.20973,390.22504,225.71623,308,277,2
193.75853,73.17962,404.02185,227.71797,307,275,2
193.85939,68.56593,409.46674,227.69115,307,273,2
194.27092,66.53884,409.12787,228.47408,308,271,2
195.01697,64.17144,412.94125,229.43152,309,270,2
196.67416,67.07126,407.40915,228.9819,311,270,2
194.46927,64.90775,410.7446,230.92264,309,270,2
195.7587,62.422256,415.9248,230.1315,310,270,2
198.1382,65.560524,403.71466,226.51375,311,267,2
197.4379,61.046104,412.53494,230.17783,312,267,2
198.30977,59.7035,412.63675,231.38695,314,266,2
196.50195,58.940018,412.5216,231.58325,312,265,2
196.77478,57.41342,414.0644,232.38461,312,264,2
197.89,59.19332,412.48068,227.15181,311,265,2
197.74304,55.83448,417.0212,230.09625,312,264,2
197.78302,58.830315,408.02557,228.19025,311,262,2
198.96591,56.65771,409.12375,227.41678,312,261,2
197.10269,52.27591,418.19043,230.74149,312,261,2
198.93059,54.33708,414.3355,229.56624,313,261,2
200.01434,53.012924,414.4256,226.38849,313,260,2
197.90633,52.31755,416.89862,229.88383,312,260,2
198.88527,49.341545,421.27502,228.69127,313,259,2
197.5541,50.45643,421.01138,231.4983,313,260,2
198.8044,54.92572,412.15778,227.82121,312,261,2
